instance,algorithm,movement_mode,scheme,rally_mode,binarization_input,seed,population,evaluation_budget,evaluations,best_found_at_evaluation,cost,rpd,feasible,initially_feasible_rate,added_columns,removed_columns,runtime_seconds,python,numpy,role,scale,reference_type
scpb3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,0,10,300,300,65,82.0,2.5,True,0.77,359,14859,0.8118282495997846,3.13.15,2.5.1,development,medium,optimum
scpb3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,1,10,300,300,34,82.0,2.5,True,0.6866666666666666,396,15018,0.7519521252252162,3.13.15,2.5.1,development,medium,optimum
scpb3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,2,10,300,300,120,81.0,1.25,True,0.6266666666666667,457,15190,0.7434410420246422,3.13.15,2.5.1,development,medium,optimum
scpb3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,0,10,300,300,47,81.0,1.25,True,0.03333333333333333,3987,14741,1.4831537497229874,3.13.15,2.5.1,development,medium,optimum
scpb3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,1,10,300,300,122,80.0,0.0,True,0.03333333333333333,4059,14862,1.0727328332141042,3.13.15,2.5.1,development,medium,optimum
scpb3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,2,10,300,300,144,81.0,1.25,True,0.03333333333333333,4080,14973,1.0583354169502854,3.13.15,2.5.1,development,medium,optimum
scpc3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,0,10,300,300,182,245.0,0.823045267489712,True,0.03333333333333333,8205,19861,1.8556904159486294,3.13.15,2.5.1,development,large,optimum
scpc3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,1,10,300,300,66,247.0,1.646090534979424,True,0.03333333333333333,8278,19896,1.8137634159065783,3.13.15,2.5.1,development,large,optimum
scpc3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,2,10,300,300,94,250.0,2.880658436213992,True,0.03333333333333333,8590,20286,1.793212333228439,3.13.15,2.5.1,development,large,optimum
scpc3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,0,10,300,300,115,263.0,8.23045267489712,True,0.6833333333333333,791,20020,1.2457057498395443,3.13.15,2.5.1,development,large,optimum
scpc3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,1,10,300,300,62,256.0,5.349794238683128,True,0.7333333333333333,727,19768,1.243706583045423,3.13.15,2.5.1,development,large,optimum
scpc3,BPWO_DELTA,PWO,V3-COMP,THRESHOLD,DELTA,2,10,300,300,96,259.0,6.584362139917696,True,0.5866666666666667,964,20121,1.2304900409653783,3.13.15,2.5.1,development,large,optimum
scpc3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,0,10,300,300,81,253.0,4.11522633744856,True,0.76,651,19846,1.2341766669414937,3.13.15,2.5.1,development,large,optimum
scpc3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,1,10,300,300,94,262.0,7.818930041152264,True,0.75,744,19707,1.221511125098914,3.13.15,2.5.1,development,large,optimum
scpc3,BPWO_DELTA_PROB,PWO,V3-COMP,PROBABILISTIC,DELTA,2,10,300,300,102,252.0,3.7037037037037037,True,0.6833333333333333,792,19945,1.2904823329299688,3.13.15,2.5.1,development,large,optimum
scpc3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,0,10,300,300,157,247.0,1.646090534979424,True,0.03333333333333333,8204,19924,1.894633624702692,3.13.15,2.5.1,development,large,optimum
scpc3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,1,10,300,300,81,246.0,1.2345679012345678,True,0.03333333333333333,8244,19889,1.88325533317402,3.13.15,2.5.1,development,large,optimum
scpc3,BPWO_PROB,PWO,V3-ELIT,PROBABILISTIC,POSITION,2,10,300,300,214,248.0,2.05761316872428,True,0.03333333333333333,8264,20035,1.7602297090925276,3.13.15,2.5.1,development,large,optimum
scpd3,BPWO_BASE,PWO,V3-ELIT,THRESHOLD,POSITION,0,10,300,300,72,72.0,0.0,True,0.03333333333333333,4720,20083,1.7010034588165581,3.13.15,2.5.1,development,large,optimum
