instance,algorithm,movement_mode,scheme,seed,population,evaluation_budget,evaluations,best_found_at_evaluation,cost,rpd,feasible,initially_feasible_rate,added_columns,removed_columns,runtime_seconds,python,numpy,role,scale,reference_type
scp42,BPSO,REFERENCE,V3-ELIT,30,10,6000,6000,163,525.0,2.5390625,True,0.0016666666666666668,469123,97350,12.282779458910227,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,4,10,6000,6000,72,525.0,2.5390625,True,0.0016666666666666668,468947,97327,12.094082084018737,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,5,10,6000,6000,32,525.0,2.5390625,True,0.0016666666666666668,468918,97137,12.088006292004138,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,6,10,6000,6000,21,525.0,2.5390625,True,0.0016666666666666668,469120,97280,12.212619457859546,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,7,10,6000,6000,24,525.0,2.5390625,True,0.0016666666666666668,469278,97416,12.234829416964203,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,8,10,6000,6000,35,525.0,2.5390625,True,0.0016666666666666668,469511,97342,12.173472834285349,3.13.15,2.5.1,test,small,optimum
scp42,BPSO,REFERENCE,V3-ELIT,9,10,6000,6000,33,525.0,2.5390625,True,0.0016666666666666668,468607,97268,12.076188625302166,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,0,10,6000,6000,108,525.0,2.5390625,True,0.0016666666666666668,129900,28408,4.905693790875375,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,1,10,6000,6000,312,524.0,2.34375,True,0.0016666666666666668,130657,29490,4.8839192083105445,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,10,10,6000,6000,4528,514.0,0.390625,True,0.0016666666666666668,131548,29326,3.9442550423555076,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,11,10,6000,6000,43,525.0,2.5390625,True,0.0016666666666666668,130250,28558,3.9627404999919236,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,12,10,6000,6000,3819,521.0,1.7578125,True,0.0016666666666666668,132240,29448,3.7543890001252294,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,13,10,6000,6000,2106,524.0,2.34375,True,0.0016666666666666668,130793,29105,3.7448222911916673,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,14,10,6000,6000,1921,524.0,2.34375,True,0.0016666666666666668,131138,29534,3.725898082833737,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,15,10,6000,6000,140,523.0,2.1484375,True,0.0016666666666666668,130662,29519,3.723593957722187,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,16,10,6000,6000,208,524.0,2.34375,True,0.0016666666666666668,130461,29291,4.274103791918606,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,17,10,6000,6000,758,514.0,0.390625,True,0.0016666666666666668,132071,29924,4.458212084136903,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,18,10,6000,6000,58,524.0,2.34375,True,0.0016666666666666668,130422,29445,4.458577333949506,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,19,10,6000,6000,96,525.0,2.5390625,True,0.0016666666666666668,129824,28414,4.438240208197385,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,2,10,6000,6000,187,524.0,2.34375,True,0.0016666666666666668,130862,29138,4.884720916859806,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,20,10,6000,6000,210,524.0,2.34375,True,0.0015,130856,29773,4.337058208882809,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,21,10,6000,6000,43,524.0,2.34375,True,0.0016666666666666668,131145,29910,4.373744166921824,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,22,10,6000,6000,1652,524.0,2.34375,True,0.0016666666666666668,131139,29232,4.314704124815762,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,23,10,6000,6000,5712,520.0,1.5625,True,0.0016666666666666668,129591,28657,3.9187996671535075,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,24,10,6000,6000,67,524.0,2.34375,True,0.0016666666666666668,131174,29598,3.7901837080717087,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,25,10,6000,6000,1393,524.0,2.34375,True,0.0016666666666666668,130212,29078,3.6915876250714064,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,26,10,6000,6000,1193,524.0,2.34375,True,0.0016666666666666668,131106,29317,3.678122124634683,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,27,10,6000,6000,1876,524.0,2.34375,True,0.0015,130794,29157,3.714234915561974,3.13.15,2.5.1,test,small,optimum
scp42,BPWO,PWO,S2-ELIT,28,10,6000,6000,517,524.0,2.34375,True,0.0015,130962,29241,3.7914217920042574,3.13.15,2.5.1,test,small,optimum
